ClientID,ClientStatus,Company,YearsAsCustomer
CLI-19563,Gold,Cyberdyne,5
CLI-19598,Gold,Wayne Enterprises,6
CLI-19667,Platinum,AcmeCorp,2
CLI-19698,Gold,AcmeCorp,4
CLI-19701,Silver,AcmeCorp,7
CLI-19745,Silver,Initech,18
CLI-19890,Platinum,Globex,6
CLI-19894,Platinum,Tyrell Corp,9
CLI-19896,Silver,Wayne Enterprises,2
CLI-19907,Silver,Tyrell Corp,4
CLI-20056,Platinum,Stark Industries,10
CLI-20058,Silver,Wonka Inc.,17
CLI-20252,Platinum,Globex,20
CLI-20338,Platinum,Umbrella,7
CLI-20351,Gold,Wonka Inc.,1
CLI-20632,Platinum,AcmeCorp,17
CLI-20787,Platinum,Initech,14
CLI-20969,Gold,Umbrella,15
CLI-21542,Platinum,Wonka Inc.,17
CLI-21721,Gold,Initech,7
CLI-21726,Platinum,Cyberdyne,19
CLI-21800,Platinum,Initech,13
CLI-22066,Silver,Massive Dynamic,10
CLI-22419,Silver,Soylent Corp,8
CLI-22536,Silver,Massive Dynamic,1
CLI-22721,Silver,Soylent Corp,8
CLI-22727,Gold,Stark Industries,1
CLI-22755,Gold,Wonka Inc.,5
CLI-23473,Platinum,Stark Industries,5
CLI-23551,Silver,Soylent Corp,5
CLI-23633,Platinum,Cyberdyne,9
CLI-23784,Silver,Tyrell Corp,20
CLI-23951,Silver,Stark Industries,11
CLI-23973,Silver,Soylent Corp,7
CLI-24046,Silver,Wayne Enterprises,10
CLI-24057,Platinum,Soylent Corp,12
CLI-24268,Platinum,AcmeCorp,20
CLI-24274,Silver,Wonka Inc.,5
CLI-24306,Platinum,Globex,18
CLI-24407,Gold,Wayne Enterprises,4
CLI-24671,Gold,Cyberdyne,18
CLI-24802,Silver,Soylent Corp,17
CLI-25112,Platinum,Wonka Inc.,6
CLI-25116,Silver,Initech,3
CLI-25176,Gold,AcmeCorp,16
CLI-25188,Gold,Tyrell Corp,16
CLI-25194,Gold,Massive Dynamic,10
CLI-25199,Silver,Cyberdyne,12
CLI-25227,Platinum,Soylent Corp,3
CLI-25304,Gold,Wonka Inc.,15
CLI-25414,Platinum,AcmeCorp,10
CLI-25466,Gold,Soylent Corp,16
CLI-25491,Platinum,Soylent Corp,13
CLI-25502,Silver,AcmeCorp,7
CLI-25546,Gold,Soylent Corp,16
CLI-25571,Gold,Massive Dynamic,3
CLI-25683,Platinum,Wonka Inc.,10
CLI-25687,Gold,Tyrell Corp,14
CLI-25736,Silver,Stark Industries,15
CLI-25758,Gold,Globex,20
CLI-25834,Platinum,Massive Dynamic,18
CLI-26449,Gold,Tyrell Corp,6
CLI-26491,Platinum,Globex,12
CLI-26545,Silver,Wonka Inc.,13
CLI-26591,Gold,Umbrella,16
CLI-26850,Silver,Wonka Inc.,18
CLI-26886,Silver,Globex,16
CLI-27661,Silver,Soylent Corp,17
CLI-27703,Silver,Globex,3
CLI-27819,Silver,Tyrell Corp,14
CLI-1368,Platinum,Tyrell Corp,11
CLI-1388,Silver,Cyberdyne,8
CLI-1398,Platinum,Stark Industries,20
CLI-1453,Platinum,Massive Dynamic,8
CLI-1460,Gold,AcmeCorp,11
CLI-1523,Gold,Umbrella,15
CLI-1596,Platinum,Globex,8
CLI-1663,Gold,Wonka Inc.,16
CLI-1679,Silver,Soylent Corp,16
CLI-1717,Platinum,Initech,11
CLI-1742,Gold,Globex,7
CLI-1761,Platinum,Soylent Corp,7
CLI-1804,Silver,Globex,12
CLI-1806,Gold,Globex,13
CLI-1847,Platinum,Massive Dynamic,8
CLI-1863,Silver,AcmeCorp,2
CLI-1928,Platinum,Stark Industries,12
CLI-2027,Gold,Umbrella,15
CLI-2041,Platinum,Massive Dynamic,1
CLI-2052,Gold,Initech,7
CLI-2082,Silver,Umbrella,15
CLI-2351,Platinum,Cyberdyne,9
CLI-2360,Gold,Initech,14
CLI-2377,Silver,Cyberdyne,6
CLI-2477,Platinum,Globex,19
CLI-2543,Platinum,Globex,10
CLI-2552,Platinum,AcmeCorp,19
CLI-2594,Silver,Cyberdyne,13
CLI-2605,Gold,Globex,16
CLI-2629,Silver,AcmeCorp,1
CLI-2671,Platinum,Soylent Corp,19
CLI-2722,Platinum,Wayne Enterprises,16
CLI-2740,Gold,Initech,15
CLI-2764,Platinum,Stark Industries,9
CLI-2812,Platinum,Wonka Inc.,17
CLI-2815,Silver,AcmeCorp,18
CLI-2981,Platinum,AcmeCorp,10
CLI-3044,Silver,Initech,2
CLI-3117,Gold,Initech,19
CLI-3124,Silver,Umbrella,15
CLI-3203,Silver,AcmeCorp,15
CLI-3246,Gold,Wayne Enterprises,8
CLI-3319,Platinum,AcmeCorp,9
CLI-3389,Silver,Globex,17
CLI-3421,Platinum,Cyberdyne,4
CLI-3426,Silver,Massive Dynamic,17
CLI-3463,Silver,AcmeCorp,2
CLI-3589,Platinum,Tyrell Corp,12
CLI-3605,Silver,Umbrella,16
CLI-3863,Silver,Tyrell Corp,5
CLI-3894,Silver,Soylent Corp,2
CLI-3971,Platinum,Wayne Enterprises,13
CLI-3994,Silver,Tyrell Corp,5
CLI-4119,Silver,Wayne Enterprises,17
CLI-4194,Silver,Massive Dynamic,2
CLI-4274,Gold,Cyberdyne,17
CLI-4338,Platinum,AcmeCorp,11
CLI-4363,Silver,Initech,8
CLI-4375,Gold,Tyrell Corp,2
CLI-4782,Silver,Tyrell Corp,4
CLI-4835,Gold,Umbrella,17
CLI-5014,Silver,Umbrella,8
CLI-5054,Gold,AcmeCorp,2
CLI-5194,Silver,Tyrell Corp,16
CLI-5435,Platinum,Umbrella,14
CLI-5765,Platinum,Wonka Inc.,4
CLI-5933,Gold,Cyberdyne,8
CLI-5935,Platinum,Umbrella,2
CLI-6329,Gold,Cyberdyne,13
CLI-6418,Silver,Wayne Enterprises,20
CLI-6484,Silver,Stark Industries,20
CLI-6913,Platinum,Wonka Inc.,4
CLI-7250,Silver,Soylent Corp,15
CLI-7287,Platinum,Soylent Corp,16
CLI-7472,Gold,Initech,13
CLI-7539,Silver,AcmeCorp,8
CLI-7638,Silver,Initech,19
CLI-7846,Platinum,Umbrella,1
CLI-7999,Platinum,Stark Industries,11
CLI-8019,Platinum,Globex,17
CLI-8028,Platinum,Globex,18
CLI-8060,Silver,Cyberdyne,13
CLI-8141,Gold,Soylent Corp,3
CLI-8151,Platinum,AcmeCorp,3
CLI-8676,Platinum,Cyberdyne,7
CLI-8767,Platinum,Cyberdyne,19
CLI-8778,Platinum,Globex,15
CLI-8834,Platinum,Initech,14
CLI-8855,Gold,Initech,14
CLI-8871,Platinum,Globex,12
CLI-9070,Platinum,Stark Industries,9
CLI-9169,Gold,AcmeCorp,4
CLI-9181,Silver,Globex,4
CLI-9314,Platinum,Stark Industries,20
CLI-9339,Platinum,Wayne Enterprises,18
CLI-9387,Silver,Stark Industries,17
CLI-9579,Silver,Soylent Corp,20
CLI-9632,Platinum,AcmeCorp,5
CLI-9717,Gold,Initech,15
CLI-9768,Gold,Cyberdyne,8
CLI-9789,Platinum,Umbrella,11
CLI-9800,Gold,Stark Industries,11
CLI-9948,Silver,Tyrell Corp,8
CLI-9967,Silver,Massive Dynamic,9
CLI-10089,Platinum,AcmeCorp,2
CLI-10184,Platinum,Wonka Inc.,19
CLI-10227,Platinum,Wayne Enterprises,4
CLI-10343,Silver,Cyberdyne,7
CLI-10441,Platinum,Massive Dynamic,13
CLI-10502,Silver,Tyrell Corp,11
CLI-10519,Gold,Wayne Enterprises,10
CLI-10529,Gold,Globex,1
CLI-10553,Gold,Wayne Enterprises,6
CLI-10602,Platinum,Wonka Inc.,1
CLI-10633,Platinum,AcmeCorp,15
CLI-10652,Gold,Wayne Enterprises,17
CLI-10687,Gold,Soylent Corp,4
CLI-10689,Gold,Massive Dynamic,12
CLI-10742,Gold,Massive Dynamic,5
CLI-10746,Gold,Wayne Enterprises,2
CLI-10811,Platinum,AcmeCorp,18
CLI-10816,Silver,Wayne Enterprises,13
CLI-10864,Platinum,Globex,5
CLI-10873,Silver,Massive Dynamic,16
CLI-10911,Platinum,Globex,18
CLI-11031,Platinum,Soylent Corp,3
CLI-11045,Platinum,Globex,2
CLI-11153,Gold,Massive Dynamic,10
CLI-11390,Gold,Massive Dynamic,17
CLI-11425,Platinum,Massive Dynamic,15
CLI-11440,Platinum,Wayne Enterprises,19
CLI-11450,Platinum,Massive Dynamic,20
CLI-11469,Platinum,Cyberdyne,11
CLI-11473,Silver,Tyrell Corp,9
CLI-11485,Platinum,Initech,13
CLI-11493,Platinum,Soylent Corp,10
CLI-11504,Platinum,Wonka Inc.,7
CLI-11547,Gold,Wonka Inc.,4
CLI-11555,Gold,Globex,12
CLI-11680,Platinum,Globex,10
CLI-11877,Platinum,Soylent Corp,10
CLI-11896,Silver,Cyberdyne,8
CLI-11910,Platinum,Soylent Corp,17
CLI-11954,Silver,Cyberdyne,7
CLI-12099,Platinum,AcmeCorp,4
CLI-12108,Gold,Soylent Corp,18
CLI-12300,Silver,Wonka Inc.,2
CLI-12313,Platinum,AcmeCorp,10
CLI-12557,Silver,Wonka Inc.,15
CLI-12630,Gold,Globex,1
CLI-12685,Silver,AcmeCorp,17
CLI-12723,Silver,Stark Industries,19
CLI-12910,Gold,Wayne Enterprises,7
CLI-13023,Platinum,Massive Dynamic,5
CLI-13040,Platinum,Wayne Enterprises,10
CLI-13130,Silver,AcmeCorp,17
CLI-13247,Platinum,Massive Dynamic,1
CLI-13336,Platinum,Massive Dynamic,12
CLI-13366,Gold,Umbrella,3
CLI-13478,Silver,Initech,10
CLI-13574,Gold,Cyberdyne,8
CLI-13584,Platinum,Massive Dynamic,10
CLI-13598,Silver,Massive Dynamic,20
CLI-13610,Gold,Globex,14
CLI-13644,Silver,Initech,5
CLI-13680,Silver,Massive Dynamic,13
CLI-13715,Silver,Massive Dynamic,6
CLI-13749,Platinum,Cyberdyne,14
CLI-13809,Gold,Umbrella,15
CLI-13910,Platinum,AcmeCorp,11
CLI-13982,Platinum,Soylent Corp,7
CLI-14046,Silver,Wayne Enterprises,13
CLI-14243,Platinum,Globex,4
CLI-14450,Silver,Initech,12
CLI-14519,Silver,Globex,20
CLI-14602,Gold,Initech,9
CLI-14668,Platinum,Wayne Enterprises,3
CLI-14761,Platinum,Stark Industries,14
CLI-14783,Silver,AcmeCorp,15
CLI-14953,Silver,Tyrell Corp,10
CLI-15029,Silver,Tyrell Corp,17
CLI-15096,Silver,Wonka Inc.,5
CLI-15145,Gold,Stark Industries,3
CLI-15233,Platinum,Cyberdyne,14
CLI-15264,Platinum,Massive Dynamic,1
CLI-15326,Silver,Soylent Corp,16
CLI-15330,Silver,Soylent Corp,8
CLI-15484,Gold,Tyrell Corp,19
CLI-15730,Gold,Stark Industries,14
CLI-15810,Gold,Stark Industries,13
CLI-16001,Platinum,AcmeCorp,3
CLI-16117,Platinum,Globex,4
CLI-16130,Silver,Stark Industries,12
CLI-16224,Platinum,Massive Dynamic,20
CLI-16264,Gold,AcmeCorp,14
CLI-16283,Gold,Globex,8
CLI-16332,Platinum,Umbrella,10
CLI-16413,Silver,Stark Industries,2
CLI-16443,Silver,Wonka Inc.,19
CLI-16470,Silver,Massive Dynamic,8
CLI-16599,Silver,Massive Dynamic,19
CLI-16617,Gold,Massive Dynamic,4
CLI-16686,Gold,Tyrell Corp,16
CLI-17150,Gold,Stark Industries,7
CLI-17202,Gold,Cyberdyne,8
CLI-17377,Platinum,Cyberdyne,15
CLI-17571,Silver,Massive Dynamic,2
CLI-17577,Platinum,AcmeCorp,18
CLI-17600,Platinum,Initech,17
CLI-17607,Silver,Tyrell Corp,18
CLI-17835,Gold,Stark Industries,8
CLI-17872,Platinum,Umbrella,11
CLI-17912,Silver,Stark Industries,17
CLI-18280,Silver,Soylent Corp,20
CLI-18293,Platinum,Massive Dynamic,11
CLI-18548,Platinum,Stark Industries,10
CLI-18941,Platinum,Initech,18
CLI-18962,Platinum,Globex,2
CLI-18990,Silver,Tyrell Corp,16
CLI-19010,Platinum,Massive Dynamic,11
CLI-19011,Silver,Umbrella,17
CLI-19043,Platinum,Stark Industries,5
CLI-19136,Platinum,Globex,6
CLI-19227,Platinum,AcmeCorp,12
CLI-19233,Platinum,Massive Dynamic,5
CLI-19255,Gold,Wayne Enterprises,4
CLI-19274,Platinum,AcmeCorp,2
CLI-19304,Platinum,Umbrella,15
CLI-19367,Platinum,Massive Dynamic,5
CLI-19370,Gold,Soylent Corp,1
CLI-19461,Silver,Stark Industries,17
CLI-19465,Platinum,Initech,5
CLI-19669,Gold,Globex,7
CLI-19750,Platinum,Stark Industries,18
CLI-19930,Gold,Umbrella,12
CLI-19983,Platinum,Initech,17
CLI-19989,Platinum,Umbrella,19
CLI-20140,Silver,Globex,6
CLI-20250,Silver,Stark Industries,18
CLI-20275,Gold,Cyberdyne,2
CLI-20313,Gold,Umbrella,18
CLI-20377,Silver,Tyrell Corp,20
CLI-20571,Gold,Tyrell Corp,13
CLI-20621,Silver,AcmeCorp,16
CLI-20641,Silver,Initech,8
CLI-20689,Gold,Stark Industries,19
CLI-20900,Silver,Globex,19
CLI-20951,Platinum,Massive Dynamic,9
CLI-21037,Platinum,Umbrella,17
CLI-21312,Gold,Soylent Corp,4
CLI-21391,Silver,AcmeCorp,12
CLI-21556,Gold,Wonka Inc.,13
CLI-21674,Platinum,Globex,15
CLI-21742,Silver,Wayne Enterprises,16
CLI-21789,Platinum,Soylent Corp,4
CLI-21819,Silver,Soylent Corp,7
CLI-21932,Silver,Stark Industries,13
CLI-22515,Silver,Massive Dynamic,3
CLI-22822,Platinum,Wonka Inc.,10
CLI-22946,Platinum,Wonka Inc.,9
CLI-23017,Silver,Cyberdyne,5
CLI-23071,Gold,Soylent Corp,11
CLI-23492,Platinum,Wayne Enterprises,11
CLI-23531,Gold,Stark Industries,5
CLI-23566,Gold,Soylent Corp,13
CLI-23764,Silver,Globex,6
CLI-23864,Gold,Wonka Inc.,19
CLI-24007,Platinum,Massive Dynamic,19
CLI-24014,Platinum,Soylent Corp,6
CLI-24099,Gold,Wonka Inc.,12
CLI-24132,Platinum,Wonka Inc.,4
CLI-24151,Platinum,Stark Industries,8
CLI-24204,Platinum,Massive Dynamic,8
CLI-24283,Silver,Initech,12
CLI-24297,Platinum,Tyrell Corp,10
CLI-24317,Gold,Initech,18
CLI-24362,Silver,Umbrella,18
CLI-24402,Platinum,Soylent Corp,5
CLI-24489,Gold,Cyberdyne,17
CLI-24505,Silver,Initech,3
CLI-24584,Gold,Wonka Inc.,2
CLI-24642,Silver,Massive Dynamic,18
CLI-24688,Gold,Cyberdyne,20
CLI-24819,Gold,Stark Industries,5
CLI-24902,Gold,Stark Industries,14
CLI-24971,Gold,Umbrella,3
CLI-25061,Gold,Cyberdyne,19
CLI-25068,Silver,AcmeCorp,16
CLI-25133,Gold,Umbrella,6
CLI-25218,Gold,Wayne Enterprises,13
CLI-25271,Gold,Initech,2
CLI-25353,Platinum,Soylent Corp,8
CLI-25362,Platinum,Initech,11
CLI-25394,Gold,Massive Dynamic,7
CLI-25400,Platinum,Globex,18
CLI-25430,Silver,Soylent Corp,4
CLI-25485,Gold,Wonka Inc.,11
CLI-25500,Platinum,Cyberdyne,13
CLI-25508,Platinum,Massive Dynamic,3
CLI-25520,Platinum,Massive Dynamic,14
CLI-25540,Silver,Massive Dynamic,19
CLI-25608,Silver,Wayne Enterprises,6
CLI-25726,Gold,Massive Dynamic,18
CLI-25932,Gold,Cyberdyne,14
CLI-25941,Gold,Initech,19
CLI-26091,Silver,Tyrell Corp,9
CLI-26093,Gold,Massive Dynamic,3
CLI-26237,Gold,Wonka Inc.,3
CLI-26369,Silver,Massive Dynamic,12
CLI-26529,Silver,Stark Industries,6
CLI-26550,Gold,AcmeCorp,4
CLI-26672,Platinum,Tyrell Corp,16
CLI-26749,Gold,Wonka Inc.,17
CLI-26772,Platinum,Globex,17
CLI-26791,Platinum,Globex,16
CLI-27677,Gold,Stark Industries,14
CLI-27679,Gold,Wonka Inc.,1
CLI-27757,Platinum,Globex,18
CLI-1369,Silver,Massive Dynamic,4
CLI-1397,Gold,Tyrell Corp,7
CLI-1478,Gold,Tyrell Corp,5
CLI-1506,Platinum,Globex,4
CLI-1658,Silver,Cyberdyne,4
CLI-1669,Silver,Stark Industries,5
CLI-1698,Silver,AcmeCorp,10
CLI-1707,Platinum,Soylent Corp,16
CLI-1711,Platinum,Soylent Corp,19
CLI-1735,Gold,Umbrella,18
CLI-1811,Platinum,Massive Dynamic,3
CLI-1857,Platinum,Umbrella,4
CLI-1879,Silver,Umbrella,7
CLI-1917,Silver,Tyrell Corp,4
CLI-1987,Silver,Soylent Corp,19
CLI-2000,Silver,Massive Dynamic,12
CLI-2044,Platinum,AcmeCorp,1
CLI-2151,Silver,Globex,4
CLI-2169,Gold,Tyrell Corp,11
CLI-2246,Silver,Globex,15
CLI-2272,Platinum,Massive Dynamic,17
CLI-2304,Gold,AcmeCorp,4
CLI-2465,Gold,Tyrell Corp,14
CLI-2486,Platinum,Wayne Enterprises,19
CLI-2567,Platinum,Cyberdyne,16
CLI-2731,Gold,Globex,2
CLI-2777,Platinum,Cyberdyne,8
CLI-2787,Silver,Initech,13
CLI-2849,Platinum,Umbrella,4
CLI-2856,Platinum,Globex,14
CLI-2874,Silver,Initech,18
CLI-3127,Platinum,Cyberdyne,4
CLI-3173,Silver,Cyberdyne,12
CLI-3549,Silver,Initech,14
CLI-3560,Silver,Massive Dynamic,20
CLI-3729,Platinum,Massive Dynamic,11
CLI-3806,Gold,Cyberdyne,17
CLI-3943,Platinum,AcmeCorp,20
CLI-4044,Silver,AcmeCorp,6
CLI-4072,Gold,AcmeCorp,14
CLI-4171,Gold,Globex,16
CLI-4208,Gold,Globex,17
CLI-4236,Platinum,AcmeCorp,2
CLI-4314,Gold,Umbrella,10
CLI-4442,Silver,Initech,9
CLI-4498,Gold,Cyberdyne,18
CLI-4547,Silver,AcmeCorp,7
CLI-4638,Silver,Globex,9
CLI-4758,Gold,Wonka Inc.,6
CLI-4812,Platinum,Cyberdyne,13
CLI-4857,Gold,Cyberdyne,16
CLI-4874,Silver,Stark Industries,1
CLI-4925,Silver,Soylent Corp,15
CLI-5030,Platinum,Initech,4
CLI-5090,Platinum,Umbrella,18
CLI-5138,Silver,Initech,5
CLI-5302,Gold,Massive Dynamic,9
CLI-6261,Silver,Umbrella,9
CLI-6421,Platinum,Massive Dynamic,17
CLI-6600,Platinum,Wonka Inc.,15
CLI-6627,Silver,AcmeCorp,3
CLI-6916,Silver,Initech,10
CLI-7022,Silver,Umbrella,5
CLI-7450,Silver,Umbrella,5
CLI-7558,Platinum,Cyberdyne,5
CLI-7581,Silver,Umbrella,20
CLI-7598,Platinum,Wayne Enterprises,3
CLI-7750,Silver,Initech,3
CLI-7845,Platinum,Initech,6
CLI-7850,Gold,Wayne Enterprises,9
CLI-7869,Silver,Umbrella,5
CLI-7951,Gold,Cyberdyne,2
CLI-8280,Silver,Stark Industries,6
CLI-8333,Gold,Soylent Corp,11
CLI-8425,Platinum,Initech,4
CLI-8543,Silver,Stark Industries,13
CLI-8654,Gold,Stark Industries,19
CLI-8725,Platinum,Initech,15
CLI-8793,Gold,Soylent Corp,2
CLI-8886,Platinum,Umbrella,19
CLI-9024,Platinum,Stark Industries,3
CLI-9043,Silver,Tyrell Corp,1
CLI-9076,Gold,Globex,14
CLI-9235,Gold,Massive Dynamic,16
CLI-9458,Silver,Wonka Inc.,6
CLI-9502,Gold,Umbrella,7
CLI-9543,Silver,Umbrella,8
CLI-9617,Gold,Initech,7
CLI-9627,Gold,Umbrella,20
CLI-9676,Platinum,Soylent Corp,12
CLI-9691,Gold,Cyberdyne,14
CLI-9726,Gold,Tyrell Corp,15
CLI-9731,Platinum,Stark Industries,17
CLI-9770,Silver,Wonka Inc.,2
CLI-9804,Platinum,Cyberdyne,14
CLI-9810,Silver,AcmeCorp,9
CLI-9854,Silver,AcmeCorp,4
CLI-9968,Platinum,Cyberdyne,15
CLI-9976,Platinum,Globex,3
CLI-9979,Silver,AcmeCorp,12
CLI-10008,Gold,Umbrella,2
CLI-10091,Platinum,Wayne Enterprises,8
CLI-10218,Gold,Stark Industries,17
CLI-10240,Gold,Wayne Enterprises,13
CLI-10254,Platinum,Massive Dynamic,19
CLI-10357,Platinum,Umbrella,1
CLI-10416,Platinum,Cyberdyne,8
CLI-10453,Gold,Tyrell Corp,6
CLI-10460,Gold,Cyberdyne,9
CLI-10624,Platinum,Massive Dynamic,16
CLI-10677,Gold,Globex,7
CLI-10771,Gold,Initech,16
CLI-11148,Platinum,Wayne Enterprises,15
CLI-11252,Silver,Initech,11
CLI-11313,Gold,Initech,18
CLI-11387,Platinum,Initech,7
CLI-11474,Platinum,Wonka Inc.,11
CLI-11611,Platinum,AcmeCorp,4
CLI-11715,Gold,Globex,1
CLI-11745,Gold,Soylent Corp,7
CLI-11751,Silver,Soylent Corp,14
CLI-11801,Silver,AcmeCorp,19
CLI-11981,Silver,Stark Industries,8
CLI-12335,Platinum,AcmeCorp,16
CLI-12562,Silver,Globex,6
CLI-12563,Gold,Umbrella,11
CLI-12665,Platinum,Umbrella,20
CLI-12699,Platinum,Initech,7
CLI-12861,Silver,Globex,14
CLI-12902,Silver,Tyrell Corp,9
CLI-12911,Gold,Soylent Corp,10
CLI-12912,Silver,Wonka Inc.,3
CLI-13057,Gold,Umbrella,18
CLI-13138,Platinum,Tyrell Corp,15
CLI-13143,Silver,Wayne Enterprises,14
CLI-13310,Silver,Umbrella,2
CLI-13408,Platinum,Globex,20
CLI-13415,Platinum,Stark Industries,16
CLI-13981,Platinum,Wonka Inc.,11
CLI-13998,Gold,Wonka Inc.,7
CLI-14015,Silver,Wayne Enterprises,3
CLI-14117,Platinum,Wayne Enterprises,13
CLI-14187,Silver,Soylent Corp,10
CLI-14452,Platinum,Soylent Corp,14
CLI-14476,Silver,Wonka Inc.,18
CLI-14814,Silver,Tyrell Corp,14
CLI-14853,Silver,Wonka Inc.,11
CLI-14987,Gold,Initech,4
CLI-15373,Platinum,Stark Industries,13
CLI-15815,Platinum,Wayne Enterprises,10
CLI-15835,Silver,Wayne Enterprises,2
CLI-15883,Silver,Wayne Enterprises,19
CLI-15886,Platinum,Wonka Inc.,3
CLI-16077,Platinum,Wonka Inc.,18
CLI-16110,Gold,Stark Industries,13
CLI-16142,Gold,Cyberdyne,5
CLI-16144,Platinum,Tyrell Corp,18
CLI-16160,Gold,Globex,1
CLI-16178,Platinum,Cyberdyne,4
CLI-16582,Gold,Initech,2
CLI-16603,Gold,Wonka Inc.,8
CLI-16790,Gold,Stark Industries,13
CLI-16882,Platinum,Globex,4
CLI-17089,Platinum,Wayne Enterprises,15
CLI-17123,Gold,Wonka Inc.,10
CLI-17716,Platinum,Massive Dynamic,1
CLI-17765,Gold,Massive Dynamic,16
CLI-17877,Platinum,Tyrell Corp,17
CLI-18085,Platinum,Tyrell Corp,20
CLI-18143,Platinum,Wonka Inc.,17
CLI-18376,Silver,Soylent Corp,16
CLI-18439,Platinum,Tyrell Corp,19
CLI-18557,Platinum,AcmeCorp,2
CLI-18759,Silver,Wayne Enterprises,16
CLI-18844,Platinum,Globex,11
CLI-18886,Platinum,Cyberdyne,13
CLI-18977,Gold,Wonka Inc.,7
CLI-19021,Platinum,Wayne Enterprises,5
CLI-19174,Silver,AcmeCorp,5
CLI-19206,Silver,Globex,13
CLI-19271,Silver,Soylent Corp,15
CLI-19281,Gold,Soylent Corp,16
CLI-19325,Silver,Tyrell Corp,14
CLI-19352,Platinum,Initech,17
CLI-19607,Silver,Soylent Corp,19
CLI-19821,Silver,Wayne Enterprises,1
CLI-19974,Gold,Wonka Inc.,15
CLI-19980,Silver,Massive Dynamic,13
CLI-20018,Platinum,Stark Industries,8
CLI-20083,Gold,AcmeCorp,14
CLI-20096,Platinum,Massive Dynamic,9
CLI-20109,Platinum,Stark Industries,16
CLI-20180,Gold,Cyberdyne,15
CLI-20216,Gold,Tyrell Corp,15
CLI-20227,Silver,Cyberdyne,19
CLI-20375,Gold,Massive Dynamic,3
CLI-20382,Gold,Tyrell Corp,11
CLI-20608,Platinum,Initech,12
CLI-20753,Platinum,Stark Industries,19
CLI-20873,Platinum,Initech,19
CLI-21204,Platinum,Umbrella,12
CLI-21209,Gold,Stark Industries,7
CLI-21234,Platinum,Wayne Enterprises,15
CLI-21272,Silver,Wonka Inc.,17
CLI-21338,Platinum,Initech,15
CLI-21400,Silver,Massive Dynamic,12
CLI-21436,Gold,AcmeCorp,11
CLI-21465,Platinum,Tyrell Corp,6
CLI-21482,Silver,Massive Dynamic,12
CLI-21559,Platinum,Stark Industries,7
CLI-21591,Silver,Initech,19
CLI-21793,Silver,Wayne Enterprises,17
CLI-21816,Gold,Umbrella,9
CLI-21851,Silver,Soylent Corp,14
CLI-21860,Gold,Umbrella,14
CLI-21874,Platinum,Stark Industries,5
CLI-21924,Platinum,Stark Industries,1
CLI-22044,Platinum,Globex,16
CLI-22169,Platinum,Initech,4
CLI-22484,Silver,Globex,12
CLI-22552,Silver,Initech,13
CLI-22567,Platinum,Massive Dynamic,7
CLI-22919,Gold,Tyrell Corp,15
CLI-22958,Platinum,Initech,17
CLI-22996,Platinum,Tyrell Corp,20
CLI-23186,Platinum,Wonka Inc.,18
CLI-23237,Platinum,AcmeCorp,18
CLI-23406,Platinum,Tyrell Corp,14
CLI-23645,Platinum,Stark Industries,17
CLI-23658,Silver,Cyberdyne,4
CLI-23813,Platinum,Globex,19
CLI-23964,Silver,AcmeCorp,2
CLI-23980,Silver,Umbrella,17
CLI-24013,Silver,AcmeCorp,8
CLI-24075,Silver,AcmeCorp,5
CLI-24077,Gold,Tyrell Corp,2
CLI-24134,Platinum,Initech,4
CLI-24229,Silver,Initech,17
CLI-24335,Silver,Stark Industries,18
CLI-24343,Gold,Globex,20
CLI-24393,Platinum,Cyberdyne,20
CLI-24433,Silver,Initech,20
CLI-24472,Gold,Umbrella,14
CLI-24514,Gold,Wayne Enterprises,5
CLI-24576,Gold,Tyrell Corp,7
CLI-24640,Gold,AcmeCorp,8
CLI-24663,Silver,Globex,19
CLI-24723,Silver,Cyberdyne,5
CLI-24762,Gold,AcmeCorp,17
CLI-24842,Platinum,AcmeCorp,20
CLI-24952,Gold,Globex,19
CLI-25011,Silver,Massive Dynamic,12
CLI-25151,Silver,Cyberdyne,11
CLI-25179,Platinum,Tyrell Corp,13
CLI-25203,Gold,Globex,3
CLI-25275,Platinum,Globex,13
CLI-25283,Gold,Globex,4
CLI-25320,Silver,Wonka Inc.,19
CLI-25423,Gold,Initech,16
CLI-25425,Silver,Stark Industries,7
CLI-25428,Platinum,Tyrell Corp,10
CLI-25465,Silver,Initech,13
CLI-25549,Silver,AcmeCorp,8
CLI-25576,Gold,Wonka Inc.,11
CLI-25609,Silver,AcmeCorp,12
CLI-25695,Platinum,Initech,15
CLI-25831,Gold,Soylent Corp,12
CLI-26042,Silver,Soylent Corp,17
CLI-26693,Gold,Globex,19
CLI-27558,Gold,Massive Dynamic,2
CLI-27578,Gold,Wonka Inc.,8
CLI-27706,Gold,Globex,19
CLI-27767,Platinum,Globex,18
CLI-27799,Gold,Tyrell Corp,18
CLI-1441,Gold,Globex,7
CLI-3350,Silver,Globex,2
CLI-3699,Platinum,Initech,14
CLI-13979,Silver,Umbrella,18
CLI-15161,Platinum,Globex,19
CLI-15813,Silver,Initech,6
CLI-19048,Platinum,Globex,17
CLI-19847,Platinum,AcmeCorp,19
CLI-3570,Silver,Initech,15
CLI-7268,Silver,Massive Dynamic,1
CLI-8464,Platinum,Cyberdyne,1
CLI-9957,Platinum,Wonka Inc.,2
CLI-13158,Platinum,Wonka Inc.,3
CLI-14490,Silver,AcmeCorp,6
